id,created_at,text
270210932498628608,2012-11-18 17:04:41,b'i hate how the flavor of the gum runs out in like 10 seconds'
270199135213346817,2012-11-18 16:17:48,"b'@AsherH2O seriously bro, ur tweets arent interesting'"
270188202734809088,2012-11-18 15:34:22,b'@AsherH2O its cool.u and eggo. best ever'
270187295116767232,2012-11-18 15:30:45,b'we better have a butt load of fog tmrow #noexams'
270186879603838977,2012-11-18 15:29:06,b'@AsherH2O eggo.'
270030028572606464,2012-11-18 05:05:50,b'@DamonAnderson23  MY BOYYY DAMOON! HAPY BDAY!'
269766295329853441,2012-11-17 11:37:51,b'got a good 5 hours of sleep on a saturday..great'
269444790804959232,2012-11-16 14:20:18,b'@rachelmachuta thats to the people who watched breaking daen pretty much'
269272312707158016,2012-11-16 02:54:56,b'@Lovelaurenleigh #roundofapplause'
269271355831246850,2012-11-16 02:51:08,b'@Lovelaurenleigh did u seriously do that by urself..?'
269256379141861376,2012-11-16 01:51:37,b'@AsherH2O Knew it.'
269255967911325697,2012-11-16 01:49:59,b'@AsherH2O so.............Eggo..'
269255126059995136,2012-11-16 01:46:39,b'@AsherH2O Eggooo?'
269241279089618945,2012-11-16 00:51:37,b'@AsherH2O Eggo?'
269237103274106880,2012-11-16 00:35:02,b'@AsherH2O so u can play with eggo? #lovers?'
269232727113478145,2012-11-16 00:17:38,"b'@AsherH2O ""mama wont buy me black ops! #:(""'"
269231706320543744,2012-11-16 00:13:35,b'when im done with exams im celebrating with twilight breaking dawn part 2'
269146211452342272,2012-11-15 18:33:51,"b""RT @EASPORTSFIFA: To celebrate yesterday's magical display we're giving one Ibra to four lucky FUTers. RT with #FUT13Ibra if you'd like  ..."""
268903009809997824,2012-11-15 02:27:28,b'@jakemogg good job then!'
268902511170183168,2012-11-15 02:25:29,b'@jakemogg aloot?'
268901944389693440,2012-11-15 02:23:14,b'@jakemogg out of how many teams?'
268792095488221185,2012-11-14 19:06:44,b'no me gusta grammar'
268516701639942144,2012-11-14 00:52:25,b'#hilary2016? nope.'
268491247533035520,2012-11-13 23:11:16,b'@JakeKassuba @MirandaCosgrove :)'
268486306961690626,2012-11-13 22:51:38,b'so...@MirandaCosgrove give me a follow? :) #twitterwish'
268480291562205184,2012-11-13 22:27:44,b'fried rice and BOPS2 #perfect'
268347253893238785,2012-11-13 13:39:05,b'just finished the last math assignment for this tri!'
268195180300087296,2012-11-13 03:34:48,b'Lin missed a 3..#darrrrnit'
268194736785997825,2012-11-13 03:33:02,b'@AmishJackers reppin!'
268194112140894208,2012-11-13 03:30:33,b'#in6thgrade dateless #inmiddleschool dateless #inhighschool dateless..ballah?'
268193655196614656,2012-11-13 03:28:44,b'i reallywish i could see these emojis #comeonandroid'
268190709272682497,2012-11-13 03:17:02,b'lets go rockets! #beattheheat'
268181924550430721,2012-11-13 02:42:08,b'twilight premiere today? wish i was there..#NOT'
268167605863448578,2012-11-13 01:45:14,b'@HunterButch18 @AmishJackers @jakemogg jizzin all day tuesday'
268166668218417155,2012-11-13 01:41:30,b'@AmishJackers @jakemogg oohh boy..plus @HunterButch18 ?'
268163348674269184,2012-11-13 01:28:19,b'@jakemogg zombie duo?'
268111785352130560,2012-11-12 22:03:25,b'@BobbySotzen wtf..?'
268107738175897600,2012-11-12 21:47:20,b'zombies looks pretty sick'
268102987614932992,2012-11-12 21:28:28,b'theyre some pretty good lookin nurses at the doctors right now'
268094432551763968,2012-11-12 20:54:28,b'@jorgeporge whats that? i have an android'
268091428155052034,2012-11-12 20:42:32,b'@jorgeporge doctors ur name just got called'
268090787336691712,2012-11-12 20:39:59,b'@jorgeporge ommg i was just right behind you'
268064640880242688,2012-11-12 18:56:05,b'black ops 2 tonight.. #intense'
267823884177379328,2012-11-12 02:59:24,b'this wind..#soloud'
267779087538479104,2012-11-12 00:01:24,b'yuuuumy tacos tonight #fatlife'
267661290175098882,2012-11-11 16:13:19,b'man this upcoming week is going to suck'
267640504559218688,2012-11-11 14:50:43,b'i seriously hate the smell of new cars'
267494633817403392,2012-11-11 05:11:05,b'shoot 10 minutes late @LiLCBaller23 happy bday bud :)'
267487868686061568,2012-11-11 04:44:12,b'@LiLCBaller23 @LilBittyAdam35 HEY! Ill say happy bday at midnight!'
267440142132867072,2012-11-11 01:34:33,b'staystrongjustin is number 1 trend..? #fuckingbeliebers'
267359007671459842,2012-11-10 20:12:09,b'just got kicked out of the xbox live party from @LilBittyAdam35 for correcting him #mad?'
267344772157558786,2012-11-10 19:15:35,b'@EdgarFig44 @LilBittyAdam35 more like @LiLCBaller23'
267344682554634241,2012-11-10 19:15:14,b'YES! JB AND SELENA GOMEZ BROKE UP!'
267343733752725507,2012-11-10 19:11:27,b'i love south parks world of warcraft episode'
267023871620816898,2012-11-09 22:00:26,b'@icarly last regular episode this week ;( #sadtweet'
267012348152266752,2012-11-09 21:14:39,b'i wish u can make a channel just for your shows'
266948474841493504,2012-11-09 17:00:50,b'the health exam review..insane'
266942939878539264,2012-11-09 16:38:51,b'snapchat on the androooidd!'
266740690879389696,2012-11-09 03:15:11,b'let it shine is such a misleading title..'
266736562589540353,2012-11-09 02:58:46,b'i always regret staying up late in the morning'
266726178721759233,2012-11-09 02:17:31,b'im like wallpaper and a hoodie #funnyqoutes'
266720965122224128,2012-11-09 01:56:48,b'this new disney channel movie is so..no word can describe'
266606666366205952,2012-11-08 18:22:37,b'health is so awkward when ur a loner..'
266374929954504704,2012-11-08 03:01:46,b'i hate my phone charger'
266303696294522880,2012-11-07 22:18:43,b'RT @zachheeke: Lukas is weird'
266301452413186049,2012-11-07 22:09:48,b'dinosaur shaped chicken nuggets #yummy'
266011100829597697,2012-11-07 02:56:03,b'@AmishJackers Thug life mofo :)'
265709650693996544,2012-11-06 06:58:12,b'first halo 4 game! #gethyped'
265704156407398400,2012-11-06 06:36:22,b'#halo4 worth the cold long wait'
265700906476118016,2012-11-06 06:23:27,b'FINALLY got Halo 4 with @AmishJackers @XMrRomoX'
265695104298258432,2012-11-06 06:00:23,b'@jorgeporge highlights. her.'
265693933445722112,2012-11-06 05:55:44,b'@jorgeporge hotblonde chick'
265693575772250112,2012-11-06 05:54:19,b'@jorgeporge paranormal activity 4!'
265693454405877760,2012-11-06 05:53:50,b'@jorgeporge somewat'
265692920668098560,2012-11-06 05:51:43,b'@jorgeporge WTTF  I WAS THEREEE'
265563662306140161,2012-11-05 21:18:05,b'10 minutes to get to the doctors for a shot that took 30 seconds..'
265543489742307328,2012-11-05 19:57:56,b'#Blacks4Romney trending? dang America is racist.'
265531910132989952,2012-11-05 19:11:55,b'popcorn reading is the BEST in English 9A #totalsarcasm'
265290279551115264,2012-11-05 03:11:46,"b""so false alarm tdawgs dead, but hes dying..he'll snap out of it."""
265283677817278465,2012-11-05 02:45:32,b'Tdog dies.....? U killed off the best black guy. Glen has to survive now'
265283354570665984,2012-11-05 02:44:15,b'@ConWare NO! HE DIES?'
265281752262651904,2012-11-05 02:37:53,b'@ConWare what is that emoj?'
265281672449253376,2012-11-05 02:37:34,b'prob not going to sleep soon cuz of my 4 hour nap #unproductive'
265275722917093379,2012-11-05 02:13:55,b'is the freshman goal right now get drunk and have sex? #prettysad'
265231266805346304,2012-11-04 23:17:16,b'math hw huh...thanks for wasting my time'
264853226929680384,2012-11-03 22:15:04,b'@AsherH2O 5*'
264848928544014338,2012-11-03 21:57:59,b'@AsherH2O is that why u were there?'
264844684835307520,2012-11-03 21:41:08,b'@AsherH2O boom.'
264832036416679938,2012-11-03 20:50:52,"b'@rachelmachuta yah, u?'"
264829838085455872,2012-11-03 20:42:08,b'@rachelmachuta i wish.'
264829682585837568,2012-11-03 20:41:31,b'kid heelying in meijers #balla'
264454694565466114,2012-11-02 19:51:27,b'i beat @kylemonty12 in Eco Test!!! #Getwrecked'
264440602408673280,2012-11-02 18:55:27,b'just realized we have new neighbors moving in #welcometochinatown'
264433932282515456,2012-11-02 18:28:57,b'still gotta watch fun size'
264425254439497728,2012-11-02 17:54:28,b'school needs to end now'
264376767752581120,2012-11-02 14:41:47,b'im commonly reffered as @nick_prin brother..'
264323895019065344,2012-11-02 11:11:42,b'ah sht its snowing'
264191154432655360,2012-11-02 02:24:14,"b'#HowToPissAGirlOff call her fat, gets slapped.'"
264174170261303296,2012-11-02 01:16:44,"b'""Whos looking foward to breaking dawn part 2!?"" gayest thing someone can say'"
264156013630996481,2012-11-02 00:04:36,b'man mario gomez should be the only 1 hosting the xfactor'
263975942416891904,2012-11-01 12:09:03,b'cant wait till 2nd tri..screw proofs and geo.'
263815794507542529,2012-11-01 01:32:41,b'LMFAO Simon totally killing this kid'
263812861623685121,2012-11-01 01:21:02,b'Lin why you have 4 personal fouls :('
263799486881599488,2012-11-01 00:27:53,b'the one on the left..Yeah.'
263797376433680384,2012-11-01 00:19:30,b'@LilBittyAdam35 and @JohnMccarthy07 popped a chubby on the xfactor peformance'
263792426861342720,2012-10-31 23:59:50,b'watching xfactor rooting for my girl @BeatriceMiller #Leggo!'
263451058406293505,2012-10-31 01:23:21,"b'my childhood was all pokemon and yugioh, not star wars or some superman stuff'"
263349304444465152,2012-10-30 18:39:01,b'english is turning into nap time'
263339436698378240,2012-10-30 17:59:48,b'finished to kill a mockingbird #badabing'
263242873380683776,2012-10-30 11:36:06,b'id switch algerbra with geometry anyday.'
263090364729151488,2012-10-30 01:30:05,b'i wish there would be no school the day after halloween'
263069767794032640,2012-10-30 00:08:14,b'Doing some essays for 5 dollars.. pretty good deal.'
263067876263608323,2012-10-30 00:00:43,b'My eye kills from a certain someone slamming my locker'
263056142220025856,2012-10-29 23:14:06,b'woohoo the avatar! #oldshow'
262902215176486912,2012-10-29 13:02:27,b'your a lesbian whore'
262879277563912192,2012-10-29 11:31:18,b'asian wearin a panda hat..#typical'
262870964113661952,2012-10-29 10:58:16,b'i hate it when my phone doesnt charge overnight'
262869819727155201,2012-10-29 10:53:43,b'@DamonAnderson23 this tweet is just...fresh.'
262717947678715904,2012-10-29 00:50:14,b'sundays are my napping days'
262579978233860097,2012-10-28 15:41:59,b'kinda hoping for ice to happen on tuesday and have no school'
262579646036590594,2012-10-28 15:40:40,b'half the people i follow are celeberties..'
262561466153058304,2012-10-28 14:28:26,"b'only good thing about iphones are emojis, other than that it sucks.'"
262335768830304256,2012-10-27 23:31:35,b'i hate the color red'
261994396357099521,2012-10-27 00:55:06,b'i wanna watch fun size'
261863151992205312,2012-10-26 16:13:35,b'bombed 3 tests .. dang.'
261602426468069376,2012-10-25 22:57:33,b'FIFA with @LiLCBaller23 and @XMrRomoX ..impossible to win'
261524665644744704,2012-10-25 17:48:33,b'god to kill a mockingbird in the movie is boring af'
261492922904633344,2012-10-25 15:42:25,b'both tests werent so bad..'
261435124145602560,2012-10-25 11:52:45,b'listening to mrs epples math &lt;&lt;&lt;'
261208646082514944,2012-10-24 20:52:48,b'woohoooo! got my 500th tweet! #milestone'
261167458646376450,2012-10-24 18:09:09,b'@AmishJackers Bro...Ur living the life'
261162478011052033,2012-10-24 17:49:21,b'I freaking love Glenn from the walking dead!'
261083091840409600,2012-10-24 12:33:54,b'the people on the tv show can go kill themselves.'
261082728903098369,2012-10-24 12:32:27,b'if pokemon was real..that would be amazing.'
261077924415930368,2012-10-24 12:13:22,"b'Wooohoo, screw the math and eco test! #stillgonnafaillater'"
261075472010588160,2012-10-24 12:03:37,b'@AsherH2O u better not be lieing'
260941878797664256,2012-10-24 03:12:46,b'playing tap tap revenge at 11 PM..#terribleidea'
260940785732685824,2012-10-24 03:08:26,b'too badu need to be buttf*ck famous'
260940532929413120,2012-10-24 03:07:25,b'i want a blue checkmark by my name someday #hopeful'
260938660248158208,2012-10-24 02:59:59,b'touch keyboard typing is too hard'
260936826511044608,2012-10-24 02:52:42,b'best way to tweet is to complain'
260936542825091072,2012-10-24 02:51:34,b'my twitter resolution to get 1000 tweets this year..not happening'
260926359671537664,2012-10-24 02:11:06,b'ive never actually seen a horror movie where a black man lives now that @LiLCBaller23 mentions it'
260925843726008320,2012-10-24 02:09:03,b'@AmishJackers that guy on xbox :o'
260925249334427648,2012-10-24 02:06:41,b'i need to be a more consistent tweeter'
260914318432927744,2012-10-24 01:23:15,b'2 hour delays..not enough'
260879969134182401,2012-10-23 23:06:46,b'@AYYYYONG soon to be A'
260877840998887425,2012-10-23 22:58:18,b'@AYYYYONG villahermosa bro'
260791835096670209,2012-10-23 17:16:33,b'Justin Bieber sued for penis enlargement? #toogood'
260791181066256384,2012-10-23 17:13:57,b'@kylemonty12 i see you.'
260790076202680321,2012-10-23 17:09:34,b'health be too easy'
260546477074567168,2012-10-23 01:01:35,b'RT @DaneCook: I\xe2\x80\x99m excited for the #debate tonight. Hoping they discuss Black Ops 2 vs. Halo 4 as well as the 3 precogs at some point.'
260439361160613890,2012-10-22 17:55:57,b'movie would be hilarious'
260437379163242497,2012-10-22 17:48:04,b'someone make a zombie apocaplyse movie with will farell in it'
260415877487411200,2012-10-22 16:22:38,b'health be boring as usual'
260184135614746624,2012-10-22 01:01:46,b'forgetting ur homework #failineco'
260064453750562817,2012-10-21 17:06:12,b'first day of the week when it doesnt look like its gonna rain #abouttime'
260060815804215296,2012-10-21 16:51:44,b'man there is some annoying as crap people where i am right now'
260043992618659840,2012-10-21 15:44:53,b'listening to lectures&lt;&lt;&lt;&lt;'
260028216587202560,2012-10-21 14:42:12,"b""#perksinhighschool - two tri's of math"""
260026657191116800,2012-10-21 14:36:00,b'tootsie rolls look like minature poops'
259863025652224000,2012-10-21 03:45:47,b'i swear it was just friday..'
259679781858185216,2012-10-20 15:37:39,b'bitches be eatin my krave'
259654981492293633,2012-10-20 13:59:06,b'scored a bike on @kylemonty12 #getsome'
259506769351569409,2012-10-20 04:10:09,b'@AmishJackers HEEEY! Day well spent!'
259495746510942208,2012-10-20 03:26:21,b'FIFA 13 time!'
259474836454256640,2012-10-20 02:03:16,b'@LiLCBaller23 talking traaassh?'
259472542648123394,2012-10-20 01:54:09,b'@LiLCBaller23 talkin trash?'
259415798781718528,2012-10-19 22:08:40,b'xbox again..#gottagetalife'
259389760458596353,2012-10-19 20:25:12,b'im allergic to rice somehow..? #imasianthough'
259386568295469056,2012-10-19 20:12:31,b'getting poked in the back 30 times us how i wanna spend my friday afternoon #screwallergytests'
259271105251004416,2012-10-19 12:33:43,b'math sucks'
258993195411726338,2012-10-18 18:09:24,b'english - next class to sleep in'
258912359664455680,2012-10-18 12:48:11,b'screw proof reads'
258751408625565696,2012-10-18 02:08:37,b'@JakeKassuba heeeeeelll yah.'
258745269305372672,2012-10-18 01:44:14,b'@LiLCBaller23 embarassing'
258742481141760000,2012-10-18 01:33:09,b'@LiLCBaller23 did u really just tag urself im that last tweet..'
258742365727117314,2012-10-18 01:32:41,b'@LiLCBaller23 broo xbox is life.'
258739277276528640,2012-10-18 01:20:25,b'@LiLCBaller23 says the kid who kicked me bcuz i killed u in minecraft'
258737407787155457,2012-10-18 01:12:59,b'it gets pretty scary when its dark and windy outside'
258735596296609793,2012-10-18 01:05:47,b'go team britney!'
258721076899614720,2012-10-18 00:08:06,b'RT @UberFacts: People who regularly play video games are faster at making real-life decisions.'
258681095715950592,2012-10-17 21:29:13,b'man my lil cousins are hilariouss'
258629238519902208,2012-10-17 18:03:10,b'i find it akward when a girl has more hair than me on the arm'
258557810734923777,2012-10-17 13:19:20,b'MEAP&gt;&gt;&gt;Math any day of the week'
258371507984674816,2012-10-17 00:59:02,b'Goo harry potter guy on the xfactor!'
258366327914385408,2012-10-17 00:38:27,b'almost the year 2013 and im still washing dishes by hand'
258361917175898112,2012-10-17 00:20:55,b'@Hkrepost what about you? u still a hooka?'
258359440879779840,2012-10-17 00:11:05,b'@Hkrepost naah im just a nerd now'
258354065640144896,2012-10-16 23:49:43,b'@Hkrepost i have no nickname 4 u..but heeeey'
258351037373628416,2012-10-16 23:37:41,b'@Hkrepost wise words from hannah'
258253298073751552,2012-10-16 17:09:19,b'@kylemonty12 that health test was easy'
258181723769171968,2012-10-16 12:24:54,b'boring azz class'
258015196650557440,2012-10-16 01:23:11,b'paranormal activity 4 seems like its gonna be greeeeeat.'
257977201587273728,2012-10-15 22:52:12,b'the things that trend on twitter #sorandom'
257690127835484160,2012-10-15 03:51:28,b'@AmishJackers reinstall ur app?'
257653435841777664,2012-10-15 01:25:40,b'i need this rain to creat fog tommorow #fogdelayplease'
257497313877045248,2012-10-14 15:05:18,b'school should end on thursdays instead of fridays'
257478244369059840,2012-10-14 13:49:31,b'i love rainy days'
257315372955467776,2012-10-14 03:02:20,b'when connor fiolek uses #Turtlebeaches on skype &lt;3'
257314944360513539,2012-10-14 03:00:38,b'RT @smosh: http://t.co/i6r4lF59'
257313904047312896,2012-10-14 02:56:30,b'#TYBG #TYBG #TYBG #TYBG #TYBG #TYBG #TYBG #TYBG #TYBG #TYBG #TYBG #TYBG #TYBG #TYBG #TYBG #TYBG #TYBG #TYBG #TYBG  @smoore0 @LiLCBaller23'
257311397015322625,2012-10-14 02:46:32,b'@oliviaarendss are you hyper or on some drug?'
257281759157313536,2012-10-14 00:48:46,b'i love fosters home for imaginary friends!'
257143144821452801,2012-10-13 15:37:57,b'infected 3 musketeers @DamonAnderson23 @JohnMccarthy07'
256908519658369025,2012-10-13 00:05:38,b'#followmeariana :)'
256880925437218816,2012-10-12 22:15:59,b'@AmishJackers YAH BUDDY'
256878225647624192,2012-10-12 22:05:16,b'trash talkin on xbox..thats how i spend my friday night'
256750011407278080,2012-10-12 13:35:47,b'@kylemonty12 u look like ur sister with ur glasses on'
256733796328677376,2012-10-12 12:31:21,b'eco and math are gonna fuck my GPA'
256574582679564288,2012-10-12 01:58:42,"b'i wanna go to a scary movie by myself, sit right up at the screen, and keep a poker face on #bucketlist'"
256208566623543296,2012-10-11 01:44:17,b'that groupthat just peformed on xfactor was funnnyyy'
256207832997842944,2012-10-11 01:41:22,b'@rachelmachuta pretty slutty. but ok looking'
256207559298531328,2012-10-11 01:40:16,"b'@rachelmachuta um if thats her name, with thecheetah stuff yeah'"
256201820983152640,2012-10-11 01:17:28,b'this chick on x factor looks funny'
256195273590706176,2012-10-11 00:51:27,b'i want to do the MEAP so i can have a slack off week'
256188840170106880,2012-10-11 00:25:53,"b'i hate fall. its cold, i start getting sick, and my allergies start acting up.'"
256024776248815616,2012-10-10 13:33:58,b'mmmmm hunter'
255994814301077506,2012-10-10 11:34:54,b'first hours always terrible'
255848638822109184,2012-10-10 01:54:03,b'@taylorswift13 can drop the bass in her new song!'
255846745882370048,2012-10-10 01:46:32,b'@AmishJackers brooo i was just listening to that!'
255832237327663104,2012-10-10 00:48:53,b'man power naps really help your attitude'
255481381835120640,2012-10-09 01:34:42,"b'@gcheng6 @AYYYYONG @nick_prin @kylemonty12 i am what u called special in asian cases, above average in white'"
255474240114016256,2012-10-09 01:06:19,b'@kylemonty12 @AYYYYONG ah well i was influnced by america. plus laziness.'
255470289100603392,2012-10-09 00:50:37,b'so many horror movies comin out in october'
255469341859000320,2012-10-09 00:46:52,b'@kylemonty12 cool beans bro. math still sucks in general.'
255466947184058369,2012-10-09 00:37:21,"b'""ah jeez."" - josh peck #bestqoute'"
255464919506485248,2012-10-09 00:29:17,b'why assign so many problems when you know we get the idea #math-timewaster'
255105716271071232,2012-10-08 00:41:57,b'Ahhh..reaching that 400 tweets milestone #proudmofo'
255105005009371136,2012-10-08 00:39:07,b'man a B+ could bring ur GPA down badly #Ecosucksbigdonkeyballs'
255033327881420800,2012-10-07 19:54:18,b'mom just made some teriyaki chicken! #betterthanasandwich'
254635980638789635,2012-10-06 17:35:23,b'Paul Blart Mall Cop isnt that funny'
254217866377826304,2012-10-05 13:53:57,b'i hate lines'
254045339642892288,2012-10-05 02:28:23,"b'idk what people are talking bout, but i thought this week went pretty fast..'"
254005381418860544,2012-10-04 23:49:36,b'@JohnMccarthy07 mark of athena babbbyy'
253985705687134208,2012-10-04 22:31:25,b'@JohnMccarthy07 bro guess what i got'
253945832083173376,2012-10-04 19:52:59,b'Miranda Cosgrove on zoey101.. #WOOOHOOO'
253927185587527680,2012-10-04 18:38:53,b'no homework on a thursday? #yeeeaahbaabay'
253832368975126529,2012-10-04 12:22:07,b'i suck at cursive writing'
253671792525340672,2012-10-04 01:44:02,b'i wish some of the skittles commercials were true.'
253662272730329089,2012-10-04 01:06:13,b'Watching that presidential debate'
253562430335098880,2012-10-03 18:29:29,b'english be a blow off class right now..with the sub #hurhurhur'
253555138353061888,2012-10-03 18:00:30,b'i feel like alot of students are hitting on the sub teacher'
253181737792856064,2012-10-02 17:16:44,b'half of the people in health class be sleeping'
252842040684052481,2012-10-01 18:46:54,b'i really want it to be the end of the trimester instead of semester #f*ckgeometry'
252831576591851523,2012-10-01 18:05:19,b'i need some fruit snacks..'
252729903819128832,2012-10-01 11:21:19,b'i need cardboard..'
252570026140372992,2012-10-01 00:46:01,"b'@zachheeke i do, its honors geo. marketing, eco in mac, health, and english'"
252558374720385024,2012-09-30 23:59:43,b'got a test in every subject this week #fml'
252441091222159360,2012-09-30 16:13:40,b'only thing i look foward in october is halloween'
252421606989778944,2012-09-30 14:56:15,b'justin bieber puked on stage? #hilarious'
252414652934406144,2012-09-30 14:28:37,"b'its so challenging to wake up,but even more challenging to stay awake #tired'"
252064504521838592,2012-09-29 15:17:15,b'never play with @LiLCBaller23 on the same team in fifa'
252063816706314240,2012-09-29 15:14:31,b'why u so consisten ronaldo.. #fifa12probs'
251875470382080000,2012-09-29 02:46:06,"b'@Monica_Pelcher well idk about every1 else, but i was just wondering for no reasons'"
251874701750706178,2012-09-29 02:43:03,b'@Monica_Pelcher Yup! one last question and ill stop bothering you. Do u know a guy name damon anderson?'
251873832355377153,2012-09-29 02:39:35,"b'@Monica_Pelcher oh, no reason. do you know me?'"
251843346383917056,2012-09-29 00:38:27,b'@MirandaCosgrove  should do a follow friday!'
251827541080428545,2012-09-28 23:35:39,b'@heyimkate srry that retweet wasnt me'
251629853495922688,2012-09-28 10:30:06,b'gangnam style on the radio? #yess'
251383538388180992,2012-09-27 18:11:20,b'this italian story makes no sense #confused'
251144107731349504,2012-09-27 02:19:55,b'@kylemonty12 iwouldnt if i wouldve had fifa 13..'
251138813752123393,2012-09-27 01:58:53,b'Finishing a  lab write up for extra credit &gt;&gt;&gt;&gt;  #Tryhard'
250766511453663232,2012-09-26 01:19:30,b'@riddles21 fifa gets boring when u constantly get wrecked tho.'
250753609887776768,2012-09-26 00:28:14,b'dang..i want FIFA 13.'
250726133367197697,2012-09-25 22:39:03,b'got me some teriyaki chicken! #withriceofcourse'
250605087502774273,2012-09-25 14:38:03,"b'@sportsnation FIFA 13, I want dat. #SnoopsFIFA13'"
250575265028243456,2012-09-25 12:39:33,b'degraded to queer.'
250573590464966656,2012-09-25 12:32:54,b'@LexiiStrope15 no way! same here'
250348043092779008,2012-09-24 21:36:39,b'Krave double chocolate is my new favorite cereal.'
250308548905537536,2012-09-24 18:59:43,b'@oliviaarendss man i wish i could see that emoji..'
250299835922673664,2012-09-24 18:25:05,b'mrs.roed is a harder L.A. teacher than gilbert #honesttruth'
250054954100871170,2012-09-24 02:12:01,b'i wanna go to new york just to watch street peformers'
249993884925558784,2012-09-23 22:09:21,b'i want noodles right now. #fattylife'
249903814877007872,2012-09-23 16:11:27,b'my whole family is nagging me to find a date 4 homecoming.'
249897351303540736,2012-09-23 15:45:46,b'i want winterbreak now'
249705797091725312,2012-09-23 03:04:35,b'scary movies endings are always the worst.'
249573680563245057,2012-09-22 18:19:36,b'@AsherH2O we gonna have a ball'
249354295860924416,2012-09-22 03:47:51,b'feels great to know i can sleep in #tgif'
249315969602830337,2012-09-22 01:15:33,b'@taylorswift13 best country singer'
249113743009656832,2012-09-21 11:51:59,b'math feels like language arts for me'
248835984366653442,2012-09-20 17:28:16,b'english always smells so bad'
248746185102336000,2012-09-20 11:31:26,b'i dont understand why teachers give u difficult hw but the give u an ezy test..'
248601938462113793,2012-09-20 01:58:15,b'when was pique and shakira dating..? #clueless'
248585355803103232,2012-09-20 00:52:21,b'Gotta love it when ur teacher doesnt explain jack shit'
248545123040903168,2012-09-19 22:12:29,b'i honestly feel like i should be studying for health. #Butimnot'
248244407990640640,2012-09-19 02:17:33,b'2 hour delay is nice and all..but how bout no school next time? #greedymofo'
248227999823044608,2012-09-19 01:12:21,b'putting on a pillow case on a pillow is pretty impossible for me'
248129948202713088,2012-09-18 18:42:44,b'i should bring sunglasses when i walk home #toobright'
247705234145673216,2012-09-17 14:35:04,b'@DamonAnderson23 the hell?'
247515232719753216,2012-09-17 02:00:04,b'if @MirandaCosgrove had a ff session i would write a whole story'
247491666896879616,2012-09-17 00:26:26,"b'""The best time to wear a striped sweater.. is alll the timee"" love spongebob'"
247352651556208640,2012-09-16 15:14:02,b'i hate having a plugged up nose.'
247155136705740800,2012-09-16 02:09:11,b'@AmishJackers \n4. Confirm Email\n5.Ther U go u have skype'
247155071459147777,2012-09-16 02:08:55,"b'@AmishJackers skype, o wait u cant LOL! \n1.Go To http://t.co/bWNNxUJA\n2.Upper Right Hand Press Join Skype\n3.Fill In necessary information'"
247154111139704832,2012-09-16 02:05:06,"b'@AmishJackers Make a skype, i cant facetime'"
247153695056355328,2012-09-16 02:03:27,b'@AmishJackers JOIIIN THE SKYPE CALL!'
247152177137729536,2012-09-16 01:57:25,"b'FINALLY! Finished health packet and homework with @LiLCBaller23 took two hours tho, #Worthit'"
247146362800574464,2012-09-16 01:34:19,"b""@DamonAnderson23 we're just talkin brudah"""
247144842226962433,2012-09-16 01:28:16,b'@DamonAnderson23 get in me and connors skype call bro. U can learn about the heart and such'
247141672448835585,2012-09-16 01:15:41,b'@LilBittyAdam35 NO.'
247140892065026048,2012-09-16 01:12:34,b'out of 156 people im following no1s tweeting :/'
247134603121422336,2012-09-16 00:47:35,b'We are never getting back together - best song #TaylorSwiftTooGood'
247133148226412544,2012-09-16 00:41:48,b'Doing homework on a saturday isnt what i had in mind.'
247125362142769152,2012-09-16 00:10:52,b'Doing some health on skype with @LiLCBaller23 #Wegonahaveaball'
247117341895315456,2012-09-15 23:39:00,b'@AmishJackers @oliviaarendss Tell Me?'
246782834809925633,2012-09-15 01:29:47,b'and now the movie just got really depressing :/'
246781011956994048,2012-09-15 01:22:32,b'watchin Puss in boots by myself #win'
246775755424538624,2012-09-15 01:01:39,b'#TheAsianWayOfBeingRomantic is trending..? do we do something special or somethin?'
246748251074727936,2012-09-14 23:12:22,b'Butters is so funny.'
246745003995566080,2012-09-14 22:59:27,"b'@AmishJackers @jorgeporge bro, im watching south park by myself. #Loner'"
246346647183958016,2012-09-13 20:36:32,b'good job poking me 2 times doc.'
246321246957092864,2012-09-13 18:55:36,b'Spent my whole 5th hour holding my breath. Learn to clean yourself #Stinkypeople'
246052068727586816,2012-09-13 01:05:59,"b'it kinda annoys me when i see that blank square and im like ""wtf is that."" #lemneseedatemojs'"
246042230043844608,2012-09-13 00:26:53,b'Chronicles of Narnia - Still love that movie'
246037891732631553,2012-09-13 00:09:39,b'i just realized the great wall of china is pretty dangerous. #Thethingsulearn'
246016135387021313,2012-09-12 22:43:12,b'watchin dat ronaldinho.'
245956489800474625,2012-09-12 18:46:11,b'dang already an iphone 5? how bout improve the phone more instead of making so many versions'
245894180323356672,2012-09-12 14:38:35,b'if stalking on facebook is facebooking stalkin then twitter stalkin should be PEEPing! hahaaaa#ihavenolife'
245827587211927552,2012-09-12 10:13:58,b'finally got ready on time today.'
245670544584884224,2012-09-11 23:49:56,b'FIFA 13 Demooo!'
245579632764649472,2012-09-11 17:48:41,"b'english 9A - ok class, read 1 page and discuss for 10 minutes. #whatajokeofaclass'"
245567687693058049,2012-09-11 17:01:13,b'health makes me so sleepy..'
245332818434076672,2012-09-11 01:27:56,b'i feel pretty proud for almost reaching 300 tweets'
